apex1_x, apex1_y, apex1_z, apex2_x, apex2_y, apex2_z, apex3_x, apex3_y, apex3_z, a, b, p0_x, p0_y, p0_z, n1_x, n1_y, n1_z, n2_x, n2_y, n2_z, n3_x, n3_y, n3_z
6.203411146998405457e-03,1.290888190269470215e+00,1.527602434158325195e+00,-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,-3.660114482045173645e-02,1.167565464973449707e+00,1.623407483100891113e+00,1.629954576492309570e-01,1.608242392539978027e-01,-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,6.943240761756896973e-01,-5.514190196990966797e-01,4.624403417110443115e-01,9.698551893234252930e-01,2.079532742500305176e-01,-1.270291954278945923e-01,-3.016001731157302856e-02,6.197194457054138184e-01,7.842437028884887695e-01
-3.660114482045173645e-02,1.167565464973449707e+00,1.623407483100891113e+00,-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,-1.935583055019378662e-01,1.128495573997497559e+00,1.639827132225036621e+00,1.642294675111770630e-01,1.629954576492309570e-01,-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,-2.666116952896118164e-01,-7.851738929748535156e-01,5.589455366134643555e-01,6.943240761756896973e-01,-5.514190196990966797e-01,4.624403417110443115e-01,-6.364389508962631226e-02,5.930136442184448242e-01,8.026732802391052246e-01
-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,-1.935583055019378662e-01,1.128495573997497559e+00,1.639827132225036621e+00,1.647858768701553345e-01,1.640887409448623657e-01,-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,6.939515471458435059e-01,-5.246027112007141113e-01,4.931766688823699951e-01,9.637401700019836426e-01,2.590157389640808105e-01,-6.415294855833053589e-02,-1.087330430746078491e-01,6.007380485534667969e-01,7.920169830322265625e-01
-1.935583055019378662e-01,1.128495573997497559e+00,1.639827132225036621e+00,-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,-3.513377904891967773e-01,1.081286787986755371e+00,1.645412087440490723e+00,1.652067005634307861e-01,1.647858768701553345e-01,-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,-2.628589868545532227e-01,-8.090223073959350586e-01,5.257262587547302246e-01,6.939515471458435059e-01,-5.246027112007141113e-01,4.931766688823699951e-01,-1.423732787370681763e-01,5.714467763900756836e-01,8.081945180892944336e-01
-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,-3.513377904891967773e-01,1.081286787986755371e+00,1.645412087440490723e+00,1.652069091796875000e-01,1.652064323425292969e-01,-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,6.881936192512512207e-01,-5.000007152557373047e-01,5.257270336151123047e-01,9.510549902915954590e-01,3.090214431285858154e-01,1.443155497327097692e-06,-1.875945329666137695e-01,5.773437023162841797e-01,7.946588397026062012e-01
-3.513377904891967773e-01,1.081286787986755371e+00,1.645412087440490723e+00,-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,-5.067322850227355957e-01,1.026737570762634277e+00,1.639827013015747070e+00,1.652069091796875000e-01,1.647854894399642944e-01,-3.513377904891967773e-01,1.081286787986755371e+00,1.645412087440490723e+00,-6.881936192512512207e-01,5.000007152557373047e-01,-5.257270336151123047e-01,-9.430108070373535156e-01,-3.310316801071166992e-01,-3.389300033450126648e-02,-2.207114547491073608e-01,5.459936261177062988e-01,8.081939220428466797e-01
-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,-6.179504394531250000e-01,1.105321645736694336e+00,1.548031687736511230e+00,-5.067322850227355957e-01,1.026737570762634277e+00,1.639827013015747070e+00,1.647858917713165283e-01,1.642294675111770630e-01,-5.067322850227355957e-01,1.026737570762634277e+00,1.639827013015747070e+00,2.530565857887268066e-01,8.323090672492980957e-01,-4.931773543357849121e-01,-6.772119402885437012e-01,4.785016775131225586e-01,-5.589455366134643555e-01,-2.651430070400238037e-01,5.499169230461120605e-01,7.920167446136474609e-01
-5.067322850227355957e-01,1.026737570762634277e+00,1.639827013015747070e+00,-6.179504394531250000e-01,1.105321645736694336e+00,1.548031687736511230e+00,-6.566772460937500000e-01,9.660871624946594238e-01,1.623407006263732910e+00,1.642294675111770630e-01,1.625779271125793457e-01,-5.067322850227355957e-01,1.026737570762634277e+00,1.639827013015747070e+00,-6.772119402885437012e-01,4.785016775131225586e-01,-5.589455366134643555e-01,-9.222959280014038086e-01,-3.730543851852416992e-01,-1.009977608919143677e-01,-2.970824837684631348e-01,5.171623826026916504e-01,8.026736974716186523e-01
-6.179504394531250000e-01,1.105321645736694336e+00,1.548031687736511230e+00,-7.637949585914611816e-01,1.040696263313293457e+00,1.527602195739746094e+00,-6.566772460937500000e-01,9.660871624946594238e-01,1.623407006263732910e+00,1.629952341318130493e-01,1.619236916303634644e-01,-6.566772460937500000e-01,9.660871624946594238e-01,1.623407006263732910e+00,2.375947237014770508e-01,8.542242646217346191e-01,-4.624387919902801514e-01,-6.615320444107055664e-01,4.607670307159423828e-01,-5.916664004325866699e-01,-3.398678004741668701e-01,5.190860629081726074e-01,7.842445373535156250e-01
-6.566772460937500000e-01,9.660871624946594238e-01,1.623407006263732910e+00,-7.637949585914611816e-01,1.040696263313293457e+00,1.527602195739746094e+00,-7.985448241233825684e-01,9.008806347846984863e-01,1.597103834152221680e+00,1.619236916303634644e-01,1.583355963230133057e-01,-6.566772460937500000e-01,9.660871624946594238e-01,1.623407006263732910e+00,-6.615320444107055664e-01,4.607670307159423828e-01,-5.916664004325866699e-01,-8.959929347038269043e-01,-4.118248224258422852e-01,-1.661229282617568970e-01,-3.700549900531768799e-01,4.856529235839843750e-01,7.919599413871765137e-01
-7.637949585914611816e-01,1.040696263313293457e+00,1.527602195739746094e+00,-9.002619981765747070e-01,9.717332720756530762e-01,1.498420119285583496e+00,-7.985448241233825684e-01,9.008806347846984863e-01,1.597103834152221680e+00,1.599576175212860107e-01,1.584454327821731567e-01,-7.985448241233825684e-01,9.008806347846984863e-01,1.597103834152221680e+00,2.172442078590393066e-01,8.740792274475097656e-01,-4.345003366470336914e-01,-6.419697403907775879e-01,4.471737444400787354e-01,-6.228246092796325684e-01,-4.104665219783782959e-01,4.856659471988677979e-01,7.717809677124023438e-01
-7.985448241233825684e-01,9.008806347846984863e-01,1.597103834152221680e+00,-9.002619981765747070e-01,9.717332720756530762e-01,1.498420119285583496e+00,-9.303498268127441406e-01,8.327955603599548340e-01,1.562338232994079590e+00,1.584454327821731567e-01,1.523705422878265381e-01,-7.985448241233825684e-01,9.008806347846984863e-01,1.597103834152221680e+00,-6.419697403907775879e-01,4.471737444400787354e-01,-6.228246092796325684e-01,-8.650294542312622070e-01,-4.468388259410858154e-01,-2.281648516654968262e-01,-4.384739995002746582e-01,4.522567391395568848e-01,7.766622900962829590e-01
-9.002619981765747070e-01,9.717332720756530762e-01,1.498420119285583496e+00,-1.025760769844055176e+00,9.002199769020080566e-01,1.461991429328918457e+00,-9.303498268127441406e-01,8.327955603599548340e-01,1.562338232994079590e+00,1.558668911457061768e-01,1.540090292692184448e-01,-9.303498268127441406e-01,8.327955603599548340e-01,1.562338232994079590e+00,1.930354088544845581e-01,8.913869261741638184e-01,-4.100814163684844971e-01,-6.195152401924133301e-01,4.377952218055725098e-01,-6.515644192695617676e-01,-4.759730696678161621e-01,4.505441188812255859e-01,7.552877664566040039e-01
-9.303498268127441406e-01,8.327955603599548340e-01,1.562338232994079590e+00,-1.025760769844055176e+00,9.002199769020080566e-01,1.461991429328918457e+00,-1.050839304924011230e+00,7.634706497192382812e-01,1.520805478096008301e+00,1.540090292692184448e-01,1.450814455747604370e-01,-9.303498268127441406e-01,8.327955603599548340e-01,1.562338232994079590e+00,-6.195152401924133301e-01,4.377952218055725098e-01,-6.515644192695617676e-01,-8.304954171180725098e-01,-4.778344333171844482e-01,-2.862719893455505371e-01,-5.015210509300231934e-01,4.177975952625274658e-01,7.575762867927551270e-01
-1.025760769844055176e+00,9.002199769020080566e-01,1.461991429328918457e+00,-1.139438986778259277e+00,8.278413414955139160e-01,1.419985055923461914e+00,-1.050839304924011230e+00,7.634706497192382812e-01,1.520805478096008301e+00,1.509582847356796265e-01,1.488564610481262207e-01,-1.050839304924011230e+00,7.634706497192382812e-01,1.520805478096008301e+00,1.661289036273956299e-01,9.058749675750732422e-01,-3.896046578884124756e-01,-5.952021479606628418e-01,4.324346482753753662e-01,-6.772996187210083008e-01,-5.357816815376281738e-01,4.146085977554321289e-01,7.355526089668273926e-01
4.352184236049652100e-01,1.339487075805664062e+00,1.419985651969909668e+00,3.354550600051879883e-01,1.431050181388854980e+00,1.356305956840515137e+00,3.007077574729919434e-01,1.331223011016845703e+00,1.461992025375366211e+00,1.496383398771286011e-01,1.411592960357666016e-01,4.352184236049652100e-01,1.339487075805664062e+00,1.419985651969909668e+00,-6.666965484619140625e-01,6.118960380554199219e-01,-4.255573451519012451e-01,-9.528998136520385742e-01,-5.854424834251403809e-02,2.975813448429107666e-01,1.783744245767593384e-01,6.853644251823425293e-01,7.060157656669616699e-01
3.354550600051879883e-01,1.431050181388854980e+00,1.356305956840515137e+00,1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,3.007077574729919434e-01,1.331223011016845703e+00,1.461992025375366211e+00,1.546117961406707764e-01,1.447084546089172363e-01,1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,6.783301830291748047e-01,-5.843430757522583008e-01,4.454340040683746338e-01,9.648720622062683105e-01,6.551679223775863647e-02,-2.544199526309967041e-01,1.382369250059127808e-01,6.969020962715148926e-01,7.037172913551330566e-01
3.007077574729919434e-01,1.331223011016845703e+00,1.461992025375366211e+00,1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,1.571427136659622192e-01,1.315310716629028320e+00,1.498420476913452148e+00,1.546117961406707764e-01,1.489669531583786011e-01,3.007077574729919434e-01,1.331223011016845703e+00,1.461992025375366211e+00,-6.783301830291748047e-01,5.843430757522583008e-01,-4.454340040683746338e-01,-9.637375473976135254e-01,-1.068176105618476868e-01,2.445404827594757080e-01,1.088126674294471741e-01,6.794396638870239258e-01,7.256180644035339355e-01
1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,1.571427136659622192e-01,1.315310716629028320e+00,1.498420476913452148e+00,1.588305830955505371e-01,1.519333720207214355e-01,4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,6.862809062004089355e-01,-5.559194684028625488e-01,4.690117537975311279e-01,9.720681905746459961e-01,1.182203814387321472e-01,-2.027493715286254883e-01,6.640580296516418457e-02,6.900317668914794922e-01,7.207262516021728516e-01
1.571427136659622192e-01,1.315310716629028320e+00,1.498420476913452148e+00,4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,6.203411146998405457e-03,1.290888190269470215e+00,1.527602434158325195e+00,1.588305830955505371e-01,1.556621938943862915e-01,1.571427136659622192e-01,1.315310716629028320e+00,1.498420476913452148e+00,-6.862809062004089355e-01,5.559194684028625488e-01,-4.690117537975311279e-01,-9.696593284606933594e-01,-1.568944007158279419e-01,1.874697804450988770e-01,3.514761477708816528e-02,6.694289445877075195e-01,7.420442104339599609e-01
4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,6.203411146998405457e-03,1.290888190269470215e+00,1.527602434158325195e+00,1.620586067438125610e-01,1.578427851200103760e-01,-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,6.897658705711364746e-01,-5.274729132652282715e-01,4.959791898727416992e-01,9.738765954971313477e-01,1.725641787052154541e-01,-1.476004570722579956e-01,-8.974723517894744873e-03,6.787419319152832031e-01,7.343220710754394531e-01
6.203411146998405457e-03,1.290888190269470215e+00,1.527602434158325195e+00,-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,1.620586067438125610e-01,1.608242392539978027e-01,6.203411146998405457e-03,1.290888190269470215e+00,1.527602434158325195e+00,-6.897658705711364746e-01,5.274729132652282715e-01,-4.959791898727416992e-01,-9.698551893234252930e-01,-2.079532742500305176e-01,1.270291954278945923e-01,-4.162357002496719360e-02,6.550019979476928711e-01,7.544798851013183594e-01
-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,-2.626991271972656250e-01,1.339490056037902832e+00,1.461764574050903320e+00,-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,1.640911400318145752e-01,1.620438992977142334e-01,-2.626991271972656250e-01,1.339490056037902832e+00,1.461764574050903320e+00,6.881926655769348145e-01,-5.000013709068298340e-01,5.257275700569152832e-01,9.696140885353088379e-01,2.275905460119247437e-01,-8.972777426242828369e-02,-8.672424405813217163e-02,6.627275347709655762e-01,7.438219189643859863e-01
-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,-2.626991271972656250e-01,1.339490056037902832e+00,1.461764574050903320e+00,-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,1.640911400318145752e-01,1.640887409448623657e-01,-1.497728079557418823e-01,1.257444262504577637e+00,1.548031806945800781e+00,-6.881926655769348145e-01,5.000013709068298340e-01,-5.257275700569152832e-01,-9.637401700019836426e-01,-2.590157389640808105e-01,6.415294855833053589e-02,-1.201990321278572083e-01,6.360272169113159180e-01,7.622476220130920410e-01
-2.626991271972656250e-01,1.339490056037902832e+00,1.461764574050903320e+00,-4.201750755310058594e-01,1.293142199516296387e+00,1.466709375381469727e+00,-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,1.647862195968627930e-01,1.642292588949203491e-01,-4.201750755310058594e-01,1.293142199516296387e+00,1.466709375381469727e+00,6.812666058540344238e-01,-4.745512604713439941e-01,5.573840141296386719e-01,9.588787555694580078e-01,2.822143733501434326e-01,-3.010913729667663574e-02,-1.654192656278610229e-01,6.419237256050109863e-01,7.487124204635620117e-01
-3.079117238521575928e-01,1.214942693710327148e+00,1.558558583259582520e+00,-4.201750755310058594e-01,1.293142199516296387e+00,1.466709375381469727e+00,-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,1.652064323425292969e-01,1.647860109806060791e-01,-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,9.510549902915954590e-01,3.090214431285858154e-01,1.443155497327097692e-06,2.722139656543731689e-01,7.843617200851440430e-01,-5.573832988739013672e-01,-1.990602463483810425e-01,6.126311421394348145e-01,7.648908495903015137e-01
-4.201750755310058594e-01,1.293142199516296387e+00,1.466709375381469727e+00,-5.748178362846374512e-01,1.238074779510498047e+00,1.461764454841613770e+00,-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,1.647860109806060791e-01,1.640892624855041504e-01,-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,2.722139656543731689e-01,7.843617200851440430e-01,-5.573832988739013672e-01,-6.690608859062194824e-01,4.520979523658752441e-01,-5.898855924606323242e-01,-2.434929907321929932e-01,6.165551543235778809e-01,7.487128973007202148e-01
-4.650321304798126221e-01,1.163890361785888672e+00,1.558558344841003418e+00,-5.748178362846374512e-01,1.238074779510498047e+00,1.461764454841613770e+00,-6.179504394531250000e-01,1.105321645736694336e+00,1.548031687736511230e+00,1.640909761190414429e-01,1.640892624855041504e-01,-5.748178362846374512e-01,1.238074779510498047e+00,1.461764454841613770e+00,-2.628578543663024902e-01,-8.090215325355529785e-01,5.257280468940734863e-01,6.690608859062194824e-01,-4.520979523658752441e-01,5.898855924606323242e-01,-2.766095399856567383e-01,5.852056741714477539e-01,7.622476220130920410e-01
-5.748178362846374512e-01,1.238074779510498047e+00,1.461764454841613770e+00,-7.236072421073913574e-01,1.175556778907775879e+00,1.447224497795104980e+00,-6.179504394531250000e-01,1.105321645736694336e+00,1.548031687736511230e+00,1.640909761190414429e-01,1.620445102453231812e-01,-6.179504394531250000e-01,1.105321645736694336e+00,1.548031687736511230e+00,2.628578543663024902e-01,8.090215325355529785e-01,-5.257280468940734863e-01,-6.520233154296875000e-01,4.334311187267303467e-01,-6.220957040786743164e-01,-3.193866312503814697e-01,5.871302485466003418e-01,7.438213825225830078e-01
-6.179504394531250000e-01,1.105321645736694336e+00,1.548031687736511230e+00,-7.236072421073913574e-01,1.175556778907775879e+00,1.447224497795104980e+00,-7.637949585914611816e-01,1.040696263313293457e+00,1.527602195739746094e+00,1.620585918426513672e-01,1.620445102453231812e-01,-7.236072421073913574e-01,1.175556778907775879e+00,1.447224497795104980e+00,-2.479826360940933228e-01,-8.321713209152221680e-01,4.959792494773864746e-01,6.520233154296875000e-01,-4.334311187267303467e-01,6.220957040786743164e-01,-3.513329923152923584e-01,5.543698668479919434e-01,7.544794678688049316e-01
-7.236072421073913574e-01,1.175556778907775879e+00,1.447224497795104980e+00,-8.639782071113586426e-01,1.107237339019775391e+00,1.423926711082458496e+00,-7.637949585914611816e-01,1.040696263313293457e+00,1.527602195739746094e+00,1.620585918426513672e-01,1.587860286235809326e-01,-7.637949585914611816e-01,1.040696263313293457e+00,1.527602195739746094e+00,2.479826360940933228e-01,8.321713209152221680e-01,-4.959792494773864746e-01,-6.309323906898498535e-01,4.190612733364105225e-01,-6.529257297515869141e-01,-3.917001485824584961e-01,5.543848276138305664e-01,7.343217134475708008e-01
-7.637949585914611816e-01,1.040696263313293457e+00,1.527602195739746094e+00,-8.639782071113586426e-01,1.107237339019775391e+00,1.423926711082458496e+00,-9.002619981765747070e-01,9.717332720756530762e-01,1.498420119285583496e+00,1.588305234909057617e-01,1.587860286235809326e-01,-8.639782071113586426e-01,1.107237339019775391e+00,1.423926711082458496e+00,-2.284434437751770020e-01,-8.531361818313598633e-01,4.690119028091430664e-01,6.309323906898498535e-01,-4.190612733364105225e-01,6.529257297515869141e-01,-4.219210445880889893e-01,5.209161639213562012e-01,7.420437335968017578e-01
-8.639782071113586426e-01,1.107237339019775391e+00,1.423926711082458496e+00,-9.940185546875000000e-01,1.034957647323608398e+00,1.393122315406799316e+00,-9.002619981765747070e-01,9.717332720756530762e-01,1.498420119285583496e+00,1.588305234909057617e-01,1.545161455869674683e-01,-9.002619981765747070e-01,9.717332720756530762e-01,1.498420119285583496e+00,2.284434437751770020e-01,8.531361818313598633e-01,-4.690119028091430664e-01,-6.067751646041870117e-01,4.091764986515045166e-01,-6.814679503440856934e-01,-4.593185186386108398e-01,5.192108750343322754e-01,7.207264304161071777e-01
-9.002619981765747070e-01,9.717332720756530762e-01,1.498420119285583496e+00,-9.940185546875000000e-01,1.034957647323608398e+00,1.393122315406799316e+00,-1.025760769844055176e+00,9.002199769020080566e-01,1.461991429328918457e+00,1.546116471290588379e-01,1.545161455869674683e-01,-9.940185546875000000e-01,1.034957647323608398e+00,1.393122315406799316e+00,-2.053028643131256104e-01,-8.714587092399597168e-01,4.454329013824462891e-01,6.067751646041870117e-01,-4.091764986515045166e-01,6.814679503440856934e-01,-4.874015450477600098e-01,4.857134819030761719e-01,7.256184816360473633e-01
-9.940185546875000000e-01,1.034957647323608398e+00,1.393122315406799316e+00,-1.112549543380737305e+00,9.605569839477539062e-01,1.356305360794067383e+00,-1.025760769844055176e+00,9.002199769020080566e-01,1.461991429328918457e+00,1.546116471290588379e-01,1.494737118482589722e-01,-1.025760769844055176e+00,9.002199769020080566e-01,1.461991429328918457e+00,2.053028643131256104e-01,8.714587092399597168e-01,-4.454329013824462891e-01,-5.806289911270141602e-01,4.036630094051361084e-01,-7.070545554161071777e-01,-5.214706063270568848e-01,4.825453758239746094e-01,7.037175297737121582e-01
-1.025760769844055176e+00,9.002199769020080566e-01,1.461991429328918457e+00,-1.112549543380737305e+00,9.605569839477539062e-01,1.356305360794067383e+00,-1.139438986778259277e+00,8.278413414955139160e-01,1.419985055923461914e+00,1.496381908655166626e-01,1.494737118482589722e-01,-1.112549543380737305e+00,9.605569839477539062e-01,1.356305360794067383e+00,-1.796963959932327271e-01,-8.869102597236633301e-01,4.255577623844146729e-01,5.806289911270141602e-01,-4.036630094051361084e-01,7.070545554161071777e-01,-5.471591949462890625e-01,4.496205151081085205e-01,7.060157656669616699e-01
-1.112549543380737305e+00,9.605569839477539062e-01,1.356305360794067383e+00,-1.219093203544616699e+00,8.857127428054809570e-01,1.315037727355957031e+00,-1.139438986778259277e+00,8.278413414955139160e-01,1.419985055923461914e+00,1.496381908655166626e-01,1.439021676778793335e-01,-1.139438986778259277e+00,8.278413414955139160e-01,1.419985055923461914e+00,1.796963959932327271e-01,8.869102597236633301e-01,-4.255577623844146729e-01,-5.535303354263305664e-01,4.021579623222351074e-01,-7.292963862419128418e-01,-5.777527093887329102e-01,4.452804028987884521e-01,6.840520501136779785e-01
4.656430482864379883e-01,1.433126211166381836e+00,1.315038442611694336e+00,3.670641183853149414e-01,1.519404172897338867e+00,1.247667908668518066e+00,3.354550600051879883e-01,1.431050181388854980e+00,1.356305956840515137e+00,1.473108381032943726e-01,1.365878134965896606e-01,4.656430482864379883e-01,1.433126211166381836e+00,1.315038442611694336e+00,-6.691899299621582031e-01,5.856864452362060547e-01,-4.573358893394470215e-01,-9.531449675559997559e-01,-1.519923098385334015e-02,3.021317422389984131e-01,1.951154172420501709e-01,7.323467135429382324e-01,6.523789763450622559e-01
3.670641183853149414e-01,1.519404172897338867e+00,1.247667908668518066e+00,2.320245504379272461e-01,1.515987873077392578e+00,1.283723235130310059e+00,3.354550600051879883e-01,1.431050181388854980e+00,1.356305956840515137e+00,1.522515416145324707e-01,1.398118138313293457e-01,2.320245504379272461e-01,1.515987873077392578e+00,1.283723235130310059e+00,6.793396472930908203e-01,-5.578773617744445801e-01,4.767289757728576660e-01,9.658666253089904785e-01,2.443498745560646057e-02,-2.578846812248229980e-01,1.547468155622482300e-01,7.439502477645874023e-01,6.500703096389770508e-01
3.354550600051879883e-01,1.431050181388854980e+00,1.356305956840515137e+00,2.320245504379272461e-01,1.515987873077392578e+00,1.283723235130310059e+00,1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,1.522515416145324707e-01,1.447084546089172363e-01,3.354550600051879883e-01,1.431050181388854980e+00,1.356305956840515137e+00,-6.793396472930908203e-01,5.578773617744445801e-01,-4.767289757728576660e-01,-9.648720622062683105e-01,-6.551679223775863647e-02,2.544199526309967041e-01,1.276264339685440063e-01,7.295714616775512695e-01,6.718906164169311523e-01
2.320245504379272461e-01,1.515987873077392578e+00,1.283723235130310059e+00,8.847742527723312378e-02,1.504368662834167480e+00,1.314932227134704590e+00,1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,1.565056890249252319e-01,1.473593711853027344e-01,8.847742527723312378e-02,1.504368662834167480e+00,1.314932227134704590e+00,6.859334707260131836e-01,-5.290498733520507812e-01,4.996013045310974121e-01,9.741295576095581055e-01,7.884947955608367920e-02,-2.117883116006851196e-01,8.509779721498489380e-02,7.401933670043945312e-01,6.669874191284179688e-01
1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,8.847742527723312378e-02,1.504368662834167480e+00,1.314932227134704590e+00,4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,1.565056890249252319e-01,1.519333720207214355e-01,1.958299130201339722e-01,1.421569347381591797e+00,1.393122673034667969e+00,-6.859334707260131836e-01,5.290498733520507812e-01,-4.996013045310974121e-01,-9.720681905746459961e-01,-1.182203814387321472e-01,2.027493715286254883e-01,5.576784163713455200e-02,7.227837443351745605e-01,6.888204216957092285e-01
8.847742527723312378e-02,1.504368662834167480e+00,1.314932227134704590e+00,-6.186293438076972961e-02,1.483529925346374512e+00,1.339892506599426270e+00,4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,1.598439216613769531e-01,1.538164317607879639e-01,-6.186293438076972961e-02,1.483529925346374512e+00,1.339892506599426270e+00,6.881916522979736328e-01,-5.000014901161193848e-01,5.257288813591003418e-01,9.774011969566345215e-01,1.354779601097106934e-01,-1.622731685638427734e-01,1.160107087343931198e-02,7.321054339408874512e-01,6.810925602912902832e-01
4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,-6.186293438076972961e-02,1.483529925346374512e+00,1.339892506599426270e+00,-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,1.598439216613769531e-01,1.578427851200103760e-01,4.814031347632408142e-02,1.403607726097106934e+00,1.423927068710327148e+00,-6.881916522979736328e-01,5.000014901161193848e-01,-5.257288813591003418e-01,-9.738765954971313477e-01,-1.725641787052154541e-01,1.476004570722579956e-01,-1.962284557521343231e-02,7.115222811698913574e-01,7.023895382881164551e-01
-6.186293438076972961e-02,1.483529925346374512e+00,1.339892506599426270e+00,-2.166686356067657471e-01,1.452814459800720215e+00,1.357344746589660645e+00,-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,1.620589494705200195e-01,1.587854772806167603e-01,-2.166686356067657471e-01,1.452814459800720215e+00,1.357344746589660645e+00,6.854885816574096680e-01,-4.717094898223876953e-01,5.546129345893859863e-01,9.749361872673034668e-01,1.934400200843811035e-01,-1.099108085036277771e-01,-6.472460180521011353e-02,7.192474603652954102e-01,6.917325258255004883e-01
-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,-2.166686356067657471e-01,1.452814459800720215e+00,1.357344746589660645e+00,-2.626991271972656250e-01,1.339490056037902832e+00,1.461764574050903320e+00,1.620589494705200195e-01,1.620438992977142334e-01,-1.055790781974792480e-01,1.376369714736938477e+00,1.447224736213684082e+00,-6.854885816574096680e-01,4.717094898223876953e-01,-5.546129345893859863e-01,-9.696140885353088379e-01,-2.275905460119247437e-01,8.972777426242828369e-02,-9.737280756235122681e-02,6.955056786537170410e-01,7.118921279907226562e-01
-2.166686356067657471e-01,1.452814459800720215e+00,1.357344746589660645e+00,-3.731223940849304199e-01,1.412062525749206543e+00,1.366330385208129883e+00,-2.626991271972656250e-01,1.339490056037902832e+00,1.461764574050903320e+00,1.629961580038070679e-01,1.619235575199127197e-01,-3.731223940849304199e-01,1.412062525749206543e+00,1.366330385208129883e+00,6.774592995643615723e-01,-4.452403783798217773e-01,5.854996442794799805e-01,9.662198424339294434e-01,2.516739070415496826e-01,-5.549309030175209045e-02,-1.425868868827819824e-01,7.014012336730957031e-01,6.983590126037597656e-01
-2.626991271972656250e-01,1.339490056037902832e+00,1.461764574050903320e+00,-3.731223940849304199e-01,1.412062525749206543e+00,1.366330385208129883e+00,-4.201750755310058594e-01,1.293142199516296387e+00,1.466709375381469727e+00,1.642292588949203491e-01,1.625790297985076904e-01,-4.201750755310058594e-01,1.293142199516296387e+00,1.466709375381469727e+00,9.588787555694580078e-01,2.822143733501434326e-01,-3.010913729667663574e-02,2.894141972064971924e-01,7.314616441726684570e-01,-6.174165606498718262e-01,-1.760668903589248657e-01,6.746952533721923828e-01,7.167891860008239746e-01
-3.731223940849304199e-01,1.412062525749206543e+00,1.366330385208129883e+00,-5.281418561935424805e-01,1.361692905426025391e+00,1.366330385208129883e+00,-4.201750755310058594e-01,1.293142199516296387e+00,1.466709375381469727e+00,1.629973351955413818e-01,1.625790297985076904e-01,-3.731223940849304199e-01,1.412062525749206543e+00,1.366330385208129883e+00,-9.510551691055297852e-01,-3.090211153030395508e-01,0.000000000000000000e+00,-2.894141972064971924e-01,-7.314616441726684570e-01,6.174165606498718262e-01,-2.205001860857009888e-01,6.786197423934936523e-01,7.006103992462158203e-01
